"","final_sitename","latitude.dd.","longitude.dd.","survey_rep","year","final_classification","percent_cover","rank_overall"
"1260","Willows SCI",33.961885,-119.75493,1,2002,"sand",0.0748,10
"1261","East Point SRI",33.9427004,-119.96793,1,2001,"rock",12.311,1
"1262","East Point SRI",33.9427004,-119.96793,1,2001,"chondracanthus canaliculatus",9.3593,9
"1263","East Point SRI",33.9427004,-119.96793,1,2001,"silvetia compressa",9.2153,13
"1264","East Point SRI",33.9427004,-119.96793,1,2001,"encrusting coralline",7.5594,7
"1265","East Point SRI",33.9427004,-119.96793,1,2001,"corallina spp",7.4874,3
"1266","East Point SRI",33.9427004,-119.96793,1,2001,"endocladia muricata",7.3434,5
"1267","East Point SRI",33.9427004,-119.96793,1,2001,"mytilus californianus",5.6156,2
"1268","East Point SRI",33.9427004,-119.96793,1,2001,"phyllospadix torreyi",4.8956,8
"1269","East Point SRI",33.9427004,-119.96793,1,2001,"balanus glandula",3.3837,6
"1270","East Point SRI",33.9427004,-119.96793,1,2001,"sand",2.5918,10
"1271","East Point SRI",33.9427004,-119.96793,1,2001,"chthamalus spp",1.5119,4
"1272","East Point SRI",33.9427004,-119.96793,1,2001,"anthopleura elegantissima",0.576,23
"1273","East Point SRI",33.9427004,-119.96793,1,2001,"petrocelis spp",0.288,12
"1274","East Point SRI",33.9427004,-119.96793,1,2001,"mastocarpus papillatus",0.216,14
"1275","East Point SRI",33.9427004,-119.96793,1,2001,"phyllospadix scouleri",0.144,15
"1276","East Point SRI",33.9427004,-119.96793,1,2001,"mazzaella cordata/splendens",0.072,11
"1277","East Point SRI",33.9427004,-119.96793,1,2001,"ralfsiaceae",0.072,17
"1278","Ford Point SRI",33.9145696,-120.0506,1,2001,"rock",43.3936,1
"1279","Ford Point SRI",33.9145696,-120.0506,1,2001,"mytilus californianus",10.3616,2
"1280","Ford Point SRI",33.9145696,-120.0506,1,2001,"corallina spp",6.3978,3
"1281","Ford Point SRI",33.9145696,-120.0506,1,2001,"phyllospadix torreyi",5.7024,8
"1282","Ford Point SRI",33.9145696,-120.0506,1,2001,"balanus glandula",3.7552,6
"1283","Ford Point SRI",33.9145696,-120.0506,1,2001,"mazzaella cordata/splendens",1.1127,11
"1284","Ford Point SRI",33.9145696,-120.0506,1,2001,"chthamalus spp",1.0431,4
"1285","Ford Point SRI",33.9145696,-120.0506,1,2001,"chondracanthus canaliculatus",0.904,9
"1286","Ford Point SRI",33.9145696,-120.0506,1,2001,"endocladia muricata",0.765,5
"1287","Ford Point SRI",33.9145696,-120.0506,1,2001,"sand",0.765,10
"1288","Ford Point SRI",33.9145696,-120.0506,1,2001,"encrusting coralline",0.5563,7
"1289","Ford Point SRI",33.9145696,-120.0506,1,2001,"ralfsiaceae",0.2086,17
"1290","Ford Point SRI",33.9145696,-120.0506,1,2001,"anthopleura elegantissima",0.1391,23
"1291","Ford Point SRI",33.9145696,-120.0506,1,2001,"petrocelis spp",0.0695,12
"1292","Ford Point SRI",33.9145696,-120.0506,1,2001,"phyllospadix scouleri",0.0695,15
"1293","Johnsons Lee SRI",33.90883,-120.08691,1,2001,"rock",36.0773,1
"1294","Johnsons Lee SRI",33.90883,-120.08691,1,2001,"mytilus californianus",7.874,2
"1295","Johnsons Lee SRI",33.90883,-120.08691,1,2001,"chondracanthus canaliculatus",6.5855,9
"1296","Johnsons Lee SRI",33.90883,-120.08691,1,2001,"corallina spp",5.1539,3
"1297","Johnsons Lee SRI",33.90883,-120.08691,1,2001,"balanus glandula",4.2233,6
"1298","Johnsons Lee SRI",33.90883,-120.08691,1,2001,"chthamalus spp",1.9327,4
"1299","Johnsons Lee SRI",33.90883,-120.08691,1,2001,"endocladia muricata",1.2885,5
"1300","Johnsons Lee SRI",33.90883,-120.08691,1,2001,"phyllospadix torreyi",0.859,8
"1301","Johnsons Lee SRI",33.90883,-120.08691,1,2001,"encrusting coralline",0.7874,7
"1302","Johnsons Lee SRI",33.90883,-120.08691,1,2001,"phyllospadix scouleri",0.2863,15
"1303","Johnsons Lee SRI",33.90883,-120.08691,1,2001,"anthopleura elegantissima",0.2863,23
"1304","Johnsons Lee SRI",33.90883,-120.08691,1,2001,"ralfsiaceae",0.1432,17
"1305","White Point",33.715348,-118.31961,1,2001,"rock",34.7186,1
"1306","White Point",33.715348,-118.31961,1,2001,"chthamalus spp",10.7359,4
"1307","White Point",33.715348,-118.31961,1,2001,"balanus glandula",10.6494,6
"1308","White Point",33.715348,-118.31961,1,2001,"mytilus californianus",6.2338,2
"1309","White Point",33.715348,-118.31961,1,2001,"corallina spp",5.974,3
"1310","White Point",33.715348,-118.31961,1,2001,"encrusting coralline",3.29,7
"1311","White Point",33.715348,-118.31961,1,2001,"ralfsiaceae",1.2987,17
"1312","White Point",33.715348,-118.31961,1,2001,"anthopleura elegantissima",1.2121,23
"1313","White Point",33.715348,-118.31961,1,2001,"mastocarpus papillatus",1.039,14
"1314","White Point",33.715348,-118.31961,1,2001,"petrocelis spp",0.6926,12
"1315","White Point",33.715348,-118.31961,1,2001,"endocladia muricata",0.3463,5
"1316","White Point",33.715348,-118.31961,1,2001,"sand",0.3463,10
"1317","Point Fermin",33.7067972,-118.286,1,2001,"rock",35.8927,1
"1318","Point Fermin",33.7067972,-118.286,1,2001,"corallina spp",11.5634,3
"1319","Point Fermin",33.7067972,-118.286,1,2001,"balanus glandula",7.4931,6
"1320","Point Fermin",33.7067972,-118.286,1,2001,"chthamalus spp",4.8104,4
"1321","Point Fermin",33.7067972,-118.286,1,2001,"silvetia compressa",3.7003,13
"1322","Point Fermin",33.7067972,-118.286,1,2001,"ralfsiaceae",3.7003,17
"1323","Point Fermin",33.7067972,-118.286,1,2001,"phyllospadix torreyi",1.6651,8
"1324","Point Fermin",33.7067972,-118.286,1,2001,"encrusting coralline",1.5726,7
"1325","Point Fermin",33.7067972,-118.286,1,2001,"mytilus californianus",1.3876,2
"1326","Point Fermin",33.7067972,-118.286,1,2001,"chondracanthus canaliculatus",0.7401,9
"1327","Point Fermin",33.7067972,-118.286,1,2001,"sand",0.185,10
"1328","Point Fermin",33.7067972,-118.286,1,2001,"petrocelis spp",0.0925,12
"1329","Point Fermin",33.7067972,-118.286,1,2001,"anthopleura elegantissima",0.0925,23
"1330","Buck Gully South",33.588246,-117.86736,1,2009,"rock",30.2306,1
"1331","Buck Gully South",33.588246,-117.86736,1,2009,"corallina spp",18.0188,3
"1332","Buck Gully South",33.588246,-117.86736,1,2009,"ralfsiaceae",15.7131,17
"1333","Buck Gully South",33.588246,-117.86736,1,2009,"encrusting coralline",2.9889,7
"1334","Buck Gully South",33.588246,-117.86736,1,2009,"chthamalus spp",2.4765,4
"1335","Buck Gully South",33.588246,-117.86736,1,2009,"mytilus californianus",1.281,2
"1336","Buck Gully South",33.588246,-117.86736,1,2009,"balanus glandula",0.427,6
"1337","Buck Gully South",33.588246,-117.86736,1,2009,"sand",0.0854,10
"1338","Buck Gully South",33.588246,-117.86736,1,2009,"anthopleura elegantissima",0.0854,23
"1339","Crystal Cove",33.5708642,-117.83785,1,2001,"corallina spp",10.6901,3
"1340","Crystal Cove",33.5708642,-117.83785,1,2001,"rock",10.0812,1
"1341","Crystal Cove",33.5708642,-117.83785,1,2001,"silvetia compressa",9.8782,13
"1342","Crystal Cove",33.5708642,-117.83785,1,2001,"balanus glandula",8.1191,6
"1343","Crystal Cove",33.5708642,-117.83785,1,2001,"ralfsiaceae",6.0217,17
"1344","Crystal Cove",33.5708642,-117.83785,1,2001,"mytilus californianus",4.2625,2
"1345","Crystal Cove",33.5708642,-117.83785,1,2001,"sand",4.1949,10
"1346","Crystal Cove",33.5708642,-117.83785,1,2001,"chondracanthus canaliculatus",2.977,9
"1347","Crystal Cove",33.5708642,-117.83785,1,2001,"chthamalus spp",2.8417,4
"1348","Crystal Cove",33.5708642,-117.83785,1,2001,"phyllospadix torreyi",2.7064,8
"1349","Crystal Cove",33.5708642,-117.83785,1,2001,"encrusting coralline",1.7591,7
"1350","Crystal Cove",33.5708642,-117.83785,1,2001,"anthopleura elegantissima",0.9472,23
"1351","Crystal Cove",33.5708642,-117.83785,1,2001,"petrocelis spp",0.4736,12
"1352","Shaws Cove",33.5447298,-117.79974,1,2001,"rock",27.9392,1
"1353","Shaws Cove",33.5447298,-117.79974,1,2001,"chthamalus spp",11.889,4
"1354","Shaws Cove",33.5447298,-117.79974,1,2001,"mytilus californianus",7.9921,2
"1355","Shaws Cove",33.5447298,-117.79974,1,2001,"ralfsiaceae",7.5297,17
"1356","Shaws Cove",33.5447298,-117.79974,1,2001,"corallina spp",7.3316,3
"1357","Shaws Cove",33.5447298,-117.79974,1,2001,"silvetia compressa",7.0674,13
"1358","Shaws Cove",33.5447298,-117.79974,1,2001,"balanus glandula",6.3408,6
"1359","Shaws Cove",33.5447298,-117.79974,1,2001,"encrusting coralline",5.0198,7
"1360","Shaws Cove",33.5447298,-117.79974,1,2001,"endocladia muricata",0.7926,5
"1361","Shaws Cove",33.5447298,-117.79974,1,2001,"anthopleura elegantissima",0.4624,23
"1362","Shaws Cove",33.5447298,-117.79974,1,2001,"phyllospadix torreyi",0.0661,8
"1363","Shaws Cove",33.5447298,-117.79974,1,2001,"chondracanthus canaliculatus",0.0661,9
"1364","Heisler Park",33.5425937,-117.78928,1,2009,"rock",23.9324,1
"1365","Heisler Park",33.5425937,-117.78928,1,2009,"mytilus californianus",14.3238,2
"1366","Heisler Park",33.5425937,-117.78928,1,2009,"phyllospadix torreyi",11.5658,8
"1367","Heisler Park",33.5425937,-117.78928,1,2009,"corallina spp",8.6299,3
"1368","Heisler Park",33.5425937,-117.78928,1,2009,"chthamalus spp",7.0285,4
"1369","Heisler Park",33.5425937,-117.78928,1,2009,"balanus glandula",1.6904,6
"1370","Heisler Park",33.5425937,-117.78928,1,2009,"ralfsiaceae",1.6014,17
"1371","Heisler Park",33.5425937,-117.78928,1,2009,"sand",1.2456,10
"1372","Heisler Park",33.5425937,-117.78928,1,2009,"encrusting coralline",1.1566,7
"1373","Heisler Park",33.5425937,-117.78928,1,2009,"anthopleura elegantissima",0.9786,23
"1374","Heisler Park",33.5425937,-117.78928,1,2009,"chondracanthus canaliculatus",0.3559,9
"1375","Landing Cove SBI",33.481509,-119.0294,1,2001,"mytilus californianus",25.8824,2
"1376","Landing Cove SBI",33.481509,-119.0294,1,2001,"rock",24.5378,1
"1377","Landing Cove SBI",33.481509,-119.0294,1,2001,"corallina spp",5.8824,3
"1378","Landing Cove SBI",33.481509,-119.0294,1,2001,"anthopleura elegantissima",1.5126,23
"1379","Landing Cove SBI",33.481509,-119.0294,1,2001,"encrusting coralline",1.3445,7
"1380","Landing Cove SBI",33.481509,-119.0294,1,2001,"chthamalus spp",1.1765,4
"1381","Landing Cove SBI",33.481509,-119.0294,1,2001,"chondracanthus canaliculatus",0.9244,9
"1382","Landing Cove SBI",33.481509,-119.0294,1,2001,"petrocelis spp",0.5042,12
"1383","Landing Cove SBI",33.481509,-119.0294,1,2001,"endocladia muricata",0.3361,5
"1384","Landing Cove SBI",33.481509,-119.0294,1,2001,"mazzaella cordata/splendens",0.2521,11
"1385","Landing Cove SBI",33.481509,-119.0294,1,2001,"ralfsiaceae",0.1681,17
"1386","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"mytilus californianus",26.2545,2
"1387","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"rock",20.8727,1
"1388","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"corallina spp",15.4182,3
"1389","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"chondracanthus canaliculatus",2.6909,9
"1390","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"silvetia compressa",1.9636,13
"1391","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"encrusting coralline",1.8182,7
"1392","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"endocladia muricata",0.9455,5
"1393","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"anthopleura elegantissima",0.9455,23
"1394","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"petrocelis spp",0.5818,12
"1395","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"chthamalus spp",0.4364,4
"1396","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"ralfsiaceae",0.2909,17
"1397","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"mastocarpus papillatus",0.2182,14
"1398","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"balanus glandula",0.0727,6
"1399","Sea Lion Rookery SBI",33.4717384,-119.03075,1,2001,"mazzaella cordata/splendens",0.0727,11
"1400","Dana Point",33.459941,-117.71461,1,2001,"rock",22.0195,1
"1401","Dana Point",33.459941,-117.71461,1,2001,"silvetia compressa",11.3355,13
"1402","Dana Point",33.459941,-117.71461,1,2001,"chthamalus spp",9.9023,4
"1403","Dana Point",33.459941,-117.71461,1,2001,"corallina spp",6.5798,3
"1404","Dana Point",33.459941,-117.71461,1,2001,"mytilus californianus",3.4528,2
"1405","Dana Point",33.459941,-117.71461,1,2001,"balanus glandula",2.5407,6
"1406","Dana Point",33.459941,-117.71461,1,2001,"encrusting coralline",2.5407,7
"1407","Dana Point",33.459941,-117.71461,1,2001,"chondracanthus canaliculatus",2.4104,9
"1408","Dana Point",33.459941,-117.71461,1,2001,"ralfsiaceae",1.1726,17
"1409","Dana Point",33.459941,-117.71461,1,2001,"phyllospadix torreyi",1.0423,8
"1410","Dana Point",33.459941,-117.71461,1,2001,"anthopleura elegantissima",0.1303,23
"1411","Bird Rock CI",33.451665,-118.48761,1,2002,"corallina spp",15.5237,3
"1412","Bird Rock CI",33.451665,-118.48761,1,2002,"rock",14.9389,1
"1413","Bird Rock CI",33.451665,-118.48761,1,2002,"mytilus californianus",7.0175,2
"1414","Bird Rock CI",33.451665,-118.48761,1,2002,"chondracanthus canaliculatus",4.572,9
"1415","Bird Rock CI",33.451665,-118.48761,1,2002,"silvetia compressa",3.5619,13
"1416","Bird Rock CI",33.451665,-118.48761,1,2002,"encrusting coralline",3.243,7
"1417","Bird Rock CI",33.451665,-118.48761,1,2002,"chthamalus spp",1.9139,4
"1418","Bird Rock CI",33.451665,-118.48761,1,2002,"anthopleura elegantissima",0.9569,23
"1419","Bird Rock CI",33.451665,-118.48761,1,2002,"ralfsiaceae",0.6911,17
"1420","Big Fisherman Cove CI",33.4464096,-118.48533,1,2010,"rock",27.2006,1
"1421","Big Fisherman Cove CI",33.4464096,-118.48533,1,2010,"chondracanthus canaliculatus",6.3442,9
"1422","Big Fisherman Cove CI",33.4464096,-118.48533,1,2010,"chthamalus spp",5.7891,4
"1423","Big Fisherman Cove CI",33.4464096,-118.48533,1,2010,"corallina spp",4.9167,3
"1424","Big Fisherman Cove CI",33.4464096,-118.48533,1,2010,"silvetia compressa",4.4409,13
"1425","Big Fisherman Cove CI",33.4464096,-118.48533,1,2010,"encrusting coralline",0.6344,7
"1426","Big Fisherman Cove CI",33.4464096,-118.48533,1,2010,"anthopleura elegantissima",0.3172,23
"1427","Big Fisherman Cove CI",33.4464096,-118.48533,1,2010,"balanus glandula",0.1586,6
"1428","Two Harbors CI",33.444353,-118.49888,1,2010,"rock",22.7723,1
"1429","Two Harbors CI",33.444353,-118.49888,1,2010,"silvetia compressa",9.3609,13
"1430","Two Harbors CI",33.444353,-118.49888,1,2010,"chthamalus spp",5.4005,4
"1431","Two Harbors CI",33.444353,-118.49888,1,2010,"chondracanthus canaliculatus",5.1305,9
"1432","Two Harbors CI",33.444353,-118.49888,1,2010,"corallina spp",4.7705,3
"1433","Two Harbors CI",33.444353,-118.49888,1,2010,"encrusting coralline",1.5302,7
"1434","Two Harbors CI",33.444353,-118.49888,1,2010,"ralfsiaceae",0.45,17
"1435","Two Harbors CI",33.444353,-118.49888,1,2010,"anthopleura elegantissima",0.27,23
"1436","Two Harbors CI",33.444353,-118.49888,1,2010,"balanus glandula",0.09,6
"1437","Goat Harbor CI",33.4167967,-118.39407,1,2010,"rock",27.2079,1
"1438","Goat Harbor CI",33.4167967,-118.39407,1,2010,"chthamalus spp",8.9206,4
"1439","Goat Harbor CI",33.4167967,-118.39407,1,2010,"chondracanthus canaliculatus",5.4416,9
"1440","Goat Harbor CI",33.4167967,-118.39407,1,2010,"corallina spp",3.8359,3
"1441","Goat Harbor CI",33.4167967,-118.39407,1,2010,"silvetia compressa",1.8733,13
"1442","Goat Harbor CI",33.4167967,-118.39407,1,2010,"ralfsiaceae",0.8921,17
"1443","Goat Harbor CI",33.4167967,-118.39407,1,2010,"encrusting coralline",0.5352,7
"1444","Goat Harbor CI",33.4167967,-118.39407,1,2010,"balanus glandula",0.0892,6
"1445","Little Harbor CI",33.3850252,-118.47524,1,2002,"rock",20.1942,1
"1446","Little Harbor CI",33.3850252,-118.47524,1,2002,"chthamalus spp",13.2039,4
"1447","Little Harbor CI",33.3850252,-118.47524,1,2002,"silvetia compressa",7.1197,13
"1448","Little Harbor CI",33.3850252,-118.47524,1,2002,"corallina spp",6.6667,3
"1449","Little Harbor CI",33.3850252,-118.47524,1,2002,"ralfsiaceae",4.2718,17
"1450","Little Harbor CI",33.3850252,-118.47524,1,2002,"phyllospadix torreyi",3.6246,8
"1451","Little Harbor CI",33.3850252,-118.47524,1,2002,"chondracanthus canaliculatus",3.1715,9
"1452","Little Harbor CI",33.3850252,-118.47524,1,2002,"encrusting coralline",1.6181,7
"1453","Little Harbor CI",33.3850252,-118.47524,1,2002,"anthopleura elegantissima",0.2589,23
"1454","Little Harbor CI",33.3850252,-118.47524,1,2002,"sand",0.1294,10
"1455","Little Harbor CI",33.3850252,-118.47524,1,2002,"phyllospadix scouleri",0.1294,15
"1456","Little Harbor CI",33.3850252,-118.47524,1,2002,"mytilus californianus",0.0647,2
"1457","Little Harbor CI",33.3850252,-118.47524,1,2002,"balanus glandula",0.0647,6
"1458","Avalon Quarry CI",33.3219998,-118.3052,1,2010,"rock",43.0108,1
"1459","Avalon Quarry CI",33.3219998,-118.3052,1,2010,"corallina spp",7.0789,3
"1460","Avalon Quarry CI",33.3219998,-118.3052,1,2010,"encrusting coralline",3.4946,7
"1461","Avalon Quarry CI",33.3219998,-118.3052,1,2010,"anthopleura elegantissima",2.509,23
"1462","Avalon Quarry CI",33.3219998,-118.3052,1,2010,"chthamalus spp",2.3297,4
"1463","Avalon Quarry CI",33.3219998,-118.3052,1,2010,"mytilus californianus",0.7168,2
"1464","Avalon Quarry CI",33.3219998,-118.3052,1,2010,"ralfsiaceae",0.0896,17
"1465","Thousand Springs SNI",33.2850313,-119.52988,1,2003,"rock",30.9377,1
"1466","Thousand Springs SNI",33.2850313,-119.52988,1,2003,"chondracanthus canaliculatus",11.4305,9
"1467","Thousand Springs SNI",33.2850313,-119.52988,1,2003,"corallina spp",7.3238,3
"1468","Thousand Springs SNI",33.2850313,-119.52988,1,2003,"encrusting coralline",5.8179,7
"1469","Thousand Springs SNI",33.2850313,-119.52988,1,2003,"phyllospadix scouleri",4.3806,15
"1470","Thousand Springs SNI",33.2850313,-119.52988,1,2003,"ralfsiaceae",4.3121,17
"1471","Thousand Springs SNI",33.2850313,-119.52988,1,2003,"phyllospadix torreyi",3.2854,8
"1472","Thousand Springs SNI",33.2850313,-119.52988,1,2003,"silvetia compressa",2.1903,13
"1473","Thousand Springs SNI",33.2850313,-119.52988,1,2003,"endocladia muricata",1.9165,5
"1474","Thousand Springs SNI",33.2850313,-119.52988,1,2003,"chthamalus spp",0.7529,4
"1475","Thousand Springs SNI",33.2850313,-119.52988,1,2003,"anthopleura elegantissima",0.3422,23
"1476","Thousand Springs SNI",33.2850313,-119.52988,1,2003,"sand",0.0684,10
"1477","Tranquility Beach SNI",33.265667,-119.4921,1,2009,"rock",22.5023,1
"1478","Tranquility Beach SNI",33.265667,-119.4921,1,2009,"phyllospadix torreyi",22.5023,8
"1479","Tranquility Beach SNI",33.265667,-119.4921,1,2009,"chondracanthus canaliculatus",12.4212,9
"1480","Tranquility Beach SNI",33.265667,-119.4921,1,2009,"chthamalus spp",4.6805,4
"1481","Tranquility Beach SNI",33.265667,-119.4921,1,2009,"corallina spp",3.7804,3
"1482","Tranquility Beach SNI",33.265667,-119.4921,1,2009,"ralfsiaceae",2.6103,17
"1483","Tranquility Beach SNI",33.265667,-119.4921,1,2009,"silvetia compressa",2.1602,13
"1484","Tranquility Beach SNI",33.265667,-119.4921,1,2009,"endocladia muricata",1.1701,5
"1485","Tranquility Beach SNI",33.265667,-119.4921,1,2009,"anthopleura elegantissima",0.5401,23
"1486","Tranquility Beach SNI",33.265667,-119.4921,1,2009,"mytilus californianus",0.45,2
"1487","Tranquility Beach SNI",33.265667,-119.4921,1,2009,"encrusting coralline",0.36,7
"1488","Tranquility Beach SNI",33.265667,-119.4921,1,2009,"balanus glandula",0.18,6
"1489","Marker Poles SNI",33.2186433,-119.49543,1,2003,"rock",23.4182,1
"1490","Marker Poles SNI",33.2186433,-119.49543,1,2003,"corallina spp",12.3636,3
"1491","Marker Poles SNI",33.2186433,-119.49543,1,2003,"mytilus californianus",6.6909,2
"1492","Marker Poles SNI",33.2186433,-119.49543,1,2003,"encrusting coralline",5.5273,7
"1493","Marker Poles SNI",33.2186433,-119.49543,1,2003,"endocladia muricata",4.9455,5
"1494","Marker Poles SNI",33.2186433,-119.49543,1,2003,"anthopleura elegantissima",2.7636,23
"1495","Marker Poles SNI",33.2186433,-119.49543,1,2003,"chthamalus spp",2.5455,4
"1496","Marker Poles SNI",33.2186433,-119.49543,1,2003,"chondracanthus canaliculatus",2.0364,9
"1497","Marker Poles SNI",33.2186433,-119.49543,1,2003,"ralfsiaceae",1.2364,17
"1498","Marker Poles SNI",33.2186433,-119.49543,1,2003,"mazzaella cordata/splendens",0.9455,11
"1499","Marker Poles SNI",33.2186433,-119.49543,1,2003,"sand",0.4364,10
"1500","Marker Poles SNI",33.2186433,-119.49543,1,2003,"balanus glandula",0.1455,6
"1501","Marker Poles SNI",33.2186433,-119.49543,1,2003,"phyllospadix torreyi",0.0727,8
"1502","Marker Poles SNI",33.2186433,-119.49543,1,2003,"petrocelis spp",0.0727,12
"1503","Marker Poles SNI",33.2186433,-119.49543,1,2003,"phyllospadix scouleri",0.0727,15
"1504","Marker Poles SNI",33.2186433,-119.49543,1,2003,"semibalanus cariosus",0.0727,21
"1505","Marker Poles SNI",33.2186433,-119.49543,1,2003,"fucus spp",0.0727,22
"1506","Boy Scout Camp SCLI",33.0011201,-118.54832,1,2009,"rock",32.3902,1
"1507","Boy Scout Camp SCLI",33.0011201,-118.54832,1,2009,"chondracanthus canaliculatus",7.2971,9
"1508","Boy Scout Camp SCLI",33.0011201,-118.54832,1,2009,"encrusting coralline",2.1593,7
"1509","Boy Scout Camp SCLI",33.0011201,-118.54832,1,2009,"corallina spp",1.5637,3
"1510","Boy Scout Camp SCLI",33.0011201,-118.54832,1,2009,"chthamalus spp",1.4147,4
"1511","Boy Scout Camp SCLI",33.0011201,-118.54832,1,2009,"silvetia compressa",0.6701,13
"1512","Boy Scout Camp SCLI",33.0011201,-118.54832,1,2009,"ralfsiaceae",0.2978,17
"1513","Eel Pt. SCLI",32.9179191,-118.5465,1,2009,"rock",32.765,1
"1514","Eel Pt. SCLI",32.9179191,-118.5465,1,2009,"chthamalus spp",8.0801,4
"1515","Eel Pt. SCLI",32.9179191,-118.5465,1,2009,"corallina spp",5.0408,3
"1516","Eel Pt. SCLI",32.9179191,-118.5465,1,2009,"silvetia compressa",3.8547,13
"1517","Eel Pt. SCLI",32.9179191,-118.5465,1,2009,"ralfsiaceae",3.7806,17
"1518","Eel Pt. SCLI",32.9179191,-118.5465,1,2009,"chondracanthus canaliculatus",3.4099,9
"1519","Eel Pt. SCLI",32.9179191,-118.5465,1,2009,"encrusting coralline",2.5945,7
"1520","Eel Pt. SCLI",32.9179191,-118.5465,1,2009,"mytilus californianus",2.4463,2
"1521","Eel Pt. SCLI",32.9179191,-118.5465,1,2009,"phyllospadix scouleri",1.705,15
"1522","Eel Pt. SCLI",32.9179191,-118.5465,1,2009,"endocladia muricata",0.6672,5
"1523","Eel Pt. SCLI",32.9179191,-118.5465,1,2009,"anthopleura elegantissima",0.0741,23
"1524","Scripps",32.8713952,-117.25321,1,2002,"corallina spp",16.5423,3
"1525","Scripps",32.8713952,-117.25321,1,2002,"rock",15.2985,1
"1526","Scripps",32.8713952,-117.25321,1,2002,"mytilus californianus",7.5249,2
"1527","Scripps",32.8713952,-117.25321,1,2002,"ralfsiaceae",7.3383,17
"1528","Scripps",32.8713952,-117.25321,1,2002,"chondracanthus canaliculatus",4.5398,9
"1529","Scripps",32.8713952,-117.25321,1,2002,"chthamalus spp",4.291,4
"1530","Scripps",32.8713952,-117.25321,1,2002,"silvetia compressa",1.4925,13
"1531","Scripps",32.8713952,-117.25321,1,2002,"anthopleura elegantissima",1.1194,23
"1532","Scripps",32.8713952,-117.25321,1,2002,"phyllospadix torreyi",0.6219,8
"1533","Scripps",32.8713952,-117.25321,1,2002,"sand",0.4353,10
"1534","Scripps",32.8713952,-117.25321,1,2002,"encrusting coralline",0.3731,7
"1535","Scripps",32.8713952,-117.25321,1,2002,"balanus glandula",0.1244,6
"1536","Scripps",32.8713952,-117.25321,1,2002,"phyllospadix scouleri",0.1244,15
"1537","La Jolla Caves",32.8486385,-117.26567,1,2009,"corallina spp",38.8288,3
"1538","La Jolla Caves",32.8486385,-117.26567,1,2009,"rock",14.955,1
"1539","La Jolla Caves",32.8486385,-117.26567,1,2009,"encrusting coralline",4.2342,7
"1540","La Jolla Caves",32.8486385,-117.26567,1,2009,"sand",3.0631,10
"1541","La Jolla Caves",32.8486385,-117.26567,1,2009,"phyllospadix torreyi",2.4324,8
"1542","La Jolla Caves",32.8486385,-117.26567,1,2009,"ralfsiaceae",1.2613,17
"1543","La Jolla Caves",32.8486385,-117.26567,1,2009,"chthamalus spp",0.3604,4
"1544","La Jolla Caves",32.8486385,-117.26567,1,2009,"chondracanthus canaliculatus",0.3604,9
"1545","La Jolla Caves",32.8486385,-117.26567,1,2009,"silvetia compressa",0.2703,13
"1546","La Jolla Caves",32.8486385,-117.26567,1,2009,"anthopleura elegantissima",0.0901,23
"1547","Cabrillo Zone I",32.6691825,-117.2453,1,2002,"corallina spp",21.1845,3
"1548","Cabrillo Zone I",32.6691825,-117.2453,1,2002,"rock",16.6856,1
"1549","Cabrillo Zone I",32.6691825,-117.2453,1,2002,"phyllospadix torreyi",9.5672,8
"1550","Cabrillo Zone I",32.6691825,-117.2453,1,2002,"ralfsiaceae",2.6196,17
"1551","Cabrillo Zone I",32.6691825,-117.2453,1,2002,"silvetia compressa",2.1071,13
"1552","Cabrillo Zone I",32.6691825,-117.2453,1,2002,"chondracanthus canaliculatus",1.8223,9
"1553","Cabrillo Zone I",32.6691825,-117.2453,1,2002,"sand",1.7654,10
"1554","Cabrillo Zone I",32.6691825,-117.2453,1,2002,"chthamalus spp",1.1959,4
"1555","Cabrillo Zone I",32.6691825,-117.2453,1,2002,"encrusting coralline",0.8542,7
"1556","Cabrillo Zone I",32.6691825,-117.2453,1,2002,"anthopleura elegantissima",0.2847,23
"1557","Cabrillo Zone I",32.6691825,-117.2453,1,2002,"mytilus californianus",0.0569,2
"1558","Cabrillo Zone III",32.6648985,-117.24282,1,2002,"corallina spp",19.2464,3
"1559","Cabrillo Zone III",32.6648985,-117.24282,1,2002,"phyllospadix torreyi",17.7189,8
"1560","Cabrillo Zone III",32.6648985,-117.24282,1,2002,"rock",10.4888,1
"1561","Cabrillo Zone III",32.6648985,-117.24282,1,2002,"sand",6.9756,10
"1562","Cabrillo Zone III",32.6648985,-117.24282,1,2002,"encrusting coralline",2.0367,7
